"study.ID","synopsis","year","study.design.grouped","continent","country","lat","long","language","iso3c","country_wb","gdp_pc_const2015","income","income_group","bii","scenario"
"5224","Natural Pest Control",2008,"Rand.exp.","Africa","South Africa",-27.051571,26.716,"English","ZAF","South Africa",6009.71963138635,"Upper middle income","Middle",0.585355520248413,"historical"
"5226","Natural Pest Control",2009,"Rand.exp.","Asia","China, P.R.",30.092936,104.5887127,"English","CHN","China",5237.76666540352,"Upper middle income","Middle",0.633774280548096,"historical"
"5227","Natural Pest Control",1999,"CI","Europe","France",44.9331989,4.8920879,"English","FRA","France",32152.7207478734,"High income","High",0.604855179786682,"historical"
"5232","Natural Pest Control",2011,"Rand.exp.","Asia","China, P.R.",36.667808,117.018294,"English","CHN","China",6275.90956436258,"Upper middle income","Middle",0.634362041950226,"historical"
"5233","Natural Pest Control",2011,"Rand.exp.","Europe","Portugal",37.2039876,-8.2869582,"English","PRT","Portugal",19389.6395896162,"High income","High",0.76093190908432,"historical"
"5234","Natural Pest Control",2005,"Rand.exp.","North America","United States",46.4918235,-121.3006522,"English","USA","United States",52393.4513113092,"High income","High",0.68662440776825,"historical"
"5235","Natural Pest Control",2005,"Rand.exp.","Asia","Philippines",15.4512563,120.7916078,"English","PHL","Philippines",2037.8776605946,"Lower middle income","Middle",0.649319231510162,"historical"
"5236","Natural Pest Control",2006,"Rand.exp.","Asia","Philippines",15.4512563,120.7916078,"English","PHL","Philippines",2110.42044781284,"Lower middle income","Middle",0.645484685897827,"historical"
"5240","Natural Pest Control",2008,"Rand.exp.","North America","United States",31.7606725,-84.4350235,"English","USA","United States",53442.7136899777,"High income","High",0.684667885303497,"historical"
"5244","Amphibian Conservation",2009,"Rand.exp.","North America","United States",37.8716548,-122.2727587,"English","USA","United States",51611.3217087719,"High income","High",0.68496561050415,"historical"
"5251","Natural Pest Control",2003,"Rand.exp.","North America","Canada",52.4669995,-113.730497,"English","CAN","Canada",39270.0234577749,"High income","High",0.907761812210083,"historical"
"5252","Natural Pest Control",1998,"CI","Europe","United Kingdom",53.8794511,-1.3494183,"English","GBR","United Kingdom",36773.9287790406,"High income","High",0.421170949935913,"historical"
"5253","Natural Pest Control",1984,"Rand.exp.","North America","Canada",43.1647909,-79.3499918,"English","CAN","Canada",28762.9722015849,"High income","High",0.913288450241089,"historical"
"5254","Natural Pest Control",2005,"Rand.exp.","Europe","Switzerland",46.9479703,7.4446879,"English","CHE","Switzerland",76282.9840696619,"High income","High",0.631921648979187,"historical"
"5255","Natural Pest Control",2003,"Rand.exp.","Oceania","Australia",-12.43472,130.92293,"English","AUS","Australia",48509.6632180363,"High income","High",0.689376592636108,"historical"
"5256","Natural Pest Control",2001,"CI","Oceania","Australia",-12.721156,131.821006,"English","AUS","Australia",46314.6235297968,"High income","High",0.685608386993408,"historical"
"5257","Natural Pest Control",2002,"Rand.exp.","Europe","Denmark",56.8216269,8.7223627,"English","DNK","Denmark",49624.5965359582,"High income","High",0.453737676143646,"historical"
"5258","Natural Pest Control",2005,"Rand.exp.","Europe","Denmark",56.884062,8.838256,"English","DNK","Denmark",52015.1841169021,"High income","High",0.44839808344841,"historical"
"5259","Natural Pest Control",2009,"CI","North America","United States",37.8351856,-93.8297506,"English","USA","United States",51611.3217087719,"High income","High",0.68496561050415,"historical"
"5268","Amphibian Conservation",1994,"After","North America","Puerto Rico",18.2205114,-66.5901433,"English","PRI","Puerto Rico (US)",21176.6701749814,NA,"High",0.495395809412002,"historical"
"5269","Soil Fertility",2006,"After","Asia","Syria",36.5365362,37.433551,"English","SYR","Syrian Arab Republic",1420.72293121298,"Low income","Low",0.594725847244263,"historical"
"5269","Mediterranean Farmland",2006,"CI","Asia","Syria",36.5365362,37.433551,"English","SYR","Syrian Arab Republic",1420.72293121298,"Low income","Low",0.594725847244263,"historical"
"5270","Natural Pest Control",1980,"BA","Oceania","Australia",-31.106369,150.930413,"English","AUS","Australia",30796.9990737135,"High income","High",0.687921702861786,"historical"
"5271","Natural Pest Control",2007,"Rand.exp.","North America","United States",35.282708,-120.659183,"English","USA","United States",53889.3964951775,"High income","High",0.685980677604675,"historical"
"5272","Natural Pest Control",1999,"Rand.exp.","North America","United States",32.0065492,-84.2250642,"English","USA","United States",47004.469017723,"High income","High",0.684965533018112,"historical"
"5273","Natural Pest Control",2004,"Rand.exp.","North America","United States",44.875418,-107.261391,"English","USA","United States",51098.5573007417,"High income","High",0.686720550060272,"historical"
"5274","Natural Pest Control",1987,"Rand.exp.","North America","United States",34.399144,-118.9183247,"English","USA","United States",36523.4044857245,"High income","High",0.683275759220123,"historical"
"5275","Natural Pest Control",1996,"CI","Asia","Japan",34.103026,135.2106566,"English","JPN","Japan",31046.1701544217,"High income","High",0.856867408752442,"historical"
"5276","Natural Pest Control",1985,"Rand.exp.","Oceania","Australia",-31.106369,150.930413,"English","AUS","Australia",32939.2895127443,"High income","High",0.687722891569138,"historical"
"5277","Natural Pest Control",1984,"Rand.exp.","Europe","United Kingdom",51.548978,-0.8080288,"English","GBR","United Kingdom",25012.2474056338,"High income","High",0.391124629974365,"historical"
"5278","Natural Pest Control",1995,"Rand.exp.","Europe","Spain",40.0799617,-5.9955086,"English","ESP","Spain",20217.9031940372,"High income","High",0.637892067432404,"historical"
"5279","Natural Pest Control",1987,"Rand.exp.","North America","United States",34.398831,-119.5186967,"English","USA","United States",36523.4044857245,"High income","High",0.683275759220123,"historical"
"5280","Natural Pest Control",2010,"After","Oceania","New Zealand",-39.5197692,174.0050526,"English","NZL","New Zealand",35489.7631519026,"High income","High",0.602133512496948,"historical"
"5281","Natural Pest Control",2011,"CI","Europe","Switzerland",46.9872224,7.3568569,"English","CHE","Switzerland",81874.3362425008,"High income","High",0.641256093978882,"historical"
"5282","Natural Pest Control",2007,"Rand.exp.","Europe","United Kingdom",52.4333,-4.01679,"English","GBR","United Kingdom",44882.141312304,"High income","High",0.410485059022903,"historical"
"5283","Soil Fertility",2001,"CI","Europe","Spain",37.9675511,-1.2148483,"English","ESP","Spain",24878.3784543991,"High income","High",0.647107303142548,"historical"
"5283","Mediterranean Farmland",2001,"CI","Europe","Spain",37.9675511,-1.2148483,"English","ESP","Spain",24878.3784543991,"High income","High",0.647107303142548,"historical"
"5284","Mediterranean Farmland",2010,"Rand.exp.","Europe","Italy",44.4493087,12.2170352,"English","ITA","Italy",31928.5543621096,"High income","High",0.63638824224472,"historical"
"5284","Soil Fertility",2010,"Rand.exp.","Europe","Italy",44.4493087,12.2170352,"English","ITA","Italy",31928.5543621096,"High income","High",0.63638824224472,"historical"
"5285","Soil Fertility",1998,"Rand.exp.","Europe","United Kingdom",52.7782084,-2.4261947,"English","GBR","United Kingdom",36773.9287790406,"High income","High",0.421170949935913,"historical"
"5286","Soil Fertility",2004,"CI","Europe","France",49.1931526,4.0447702,"English","FRA","France",34557.1471111581,"High income","High",0.608365535736084,"historical"
"5288","Soil Fertility",1994,"After","North America","United States",40.689184,-88.8327729,"English","USA","United States",40907.0184352707,"High income","High",0.684038591384888,"historical"
"5289","Soil Fertility",2006,"Rand.exp.","Asia","China, P.R.",35.0652552,113.171831,"English","CHN","China",3883.35412942474,"Upper middle income","Middle",0.630859315395355,"historical"
"5290","Soil Fertility",2010,"Rand.exp.","Europe","Turkey",37.0196356,35.3565484,"English","TUR","Turkiye",8472.57809050119,"Upper middle income","Middle",0.761896431446075,"historical"
"5291","Soil Fertility",2003,"CI","South America","Brazil",-28.3053909,-54.2622516,"English","BRA","Brazil",6941.43965883253,"Upper middle income","Middle",0.781839489936829,"historical"
"5292","Soil Fertility",2011,"Rand.exp.","Oceania","Australia",-28.20818,152.04872,"English","AUS","Australia",54296.2321324814,"High income","High",0.693440496921539,"historical"
"5293","Soil Fertility",2004,"CI","Europe","Spain",40.3208714,-3.3190234,"English","ESP","Spain",25825.3106463315,"High income","High",0.662542879581451,"historical"
"5294","Soil Fertility",2012,"Rand.exp.","Asia","India",11.5811208,75.8169352,"English","IND","India",1333.09626557668,"Lower middle income","Middle",0.606115341186523,"historical"
"5295","Soil Fertility",2006,"Rand.exp.","North America","United States",42.477523,-72.607516,"English","USA","United States",53335.5896950225,"High income","High",0.687957048416138,"historical"
"5296","Soil Fertility",2011,"Rand.exp.","Asia","China, P.R.",30.5311204,105.5935275,"English","CHN","China",6275.90956436258,"Upper middle income","Middle",0.634362041950226,"historical"
"5297","Soil Fertility",2008,"After","Europe","Denmark",56.483613,9.5701699,"English","DNK","Denmark",53572.5346568185,"High income","High",0.449915319681168,"historical"
"5298","Soil Fertility",2007,"CI","Africa","South Africa",-31.5513308,18.3508011,"English","ZAF","South Africa",5891.42069421698,"Upper middle income","Middle",0.58547979593277,"historical"
"5299","Soil Fertility",2012,"CI","Europe","Spain",38.8173996,-0.6963647,"English","ESP","Spain",24763.568274484,"High income","High",0.674960434436798,"historical"
"5301","Soil Fertility",2012,"Rand.exp.","Asia","India",30.3483888,77.869385,"English","IND","India",1333.09626557668,"Lower middle income","Middle",0.606115341186523,"historical"
"5302","Soil Fertility",2008,"Rand.exp.","Asia","India",23.2841142,85.3091573,"English","IND","India",1086.50605251513,"Lower middle income","Middle",0.605782568454742,"historical"
"5303","Soil Fertility",1990,"Rand.exp.","Europe","United Kingdom",51.2874351,0.4400277,"English","GBR","United Kingdom",30071.2085616955,"High income","High",0.396989583969116,"historical"
"5305","Soil Fertility",2001,"Rand.exp.","Asia","India",30.8999517,75.8580423,"English","IND","India",778.507377528365,"Lower middle income","Middle",0.605106353759766,"historical"
"5306","Soil Fertility",2006,"CI","Europe","United Kingdom",55.86696,-3.199,"English","GBR","United Kingdom",43944.9985799069,"High income","High",0.406732738018036,"historical"
"5307","Soil Fertility",1976,"After","Africa","Nigeria",7.395959,3.9171043,"English","NGA","Nigeria",2214.32261606968,"Lower middle income","Middle",0.512952268123626,"historical"
"5308","Soil Fertility",1976,"After","Africa","Nigeria",7.395959,3.9171043,"English","NGA","Nigeria",2214.32261606968,"Lower middle income","Middle",0.512952268123626,"historical"
"5309","Soil Fertility",2011,"Rand.exp.","Asia","China, P.R.",41.5211375,123.3995294,"English","CHN","China",6275.90956436258,"Upper middle income","Middle",0.634362041950226,"historical"
"5311","Soil Fertility",2009,"After","Europe","Germany",50.4002544,8.249731,"English","DEU","Germany",36940.4078672661,"High income","High",0.675906181335449,"historical"
"5313","Soil Fertility",2012,"CI","North America","United States",NA,NA,"English","USA","United States",53738.1476714593,"High income","High",0.687221765518188,"historical"
"5314","Soil Fertility",2010,"Rand.exp.","Asia","India",11.6076997,92.6753467,"English","IND","India",1235.15939133951,"Lower middle income","Middle",0.605751931667328,"historical"
"5316","Soil Fertility",2004,"CI","Europe","France",48.8039793,2.0887598,"English","FRA","France",34557.1471111581,"High income","High",0.608365535736084,"historical"
"5317","Soil Fertility",2008,"CI","Europe","France",49.6114695,0.7351003,"English","FRA","France",36257.3658930938,"High income","High",0.613344967365265,"historical"
