"study.ID","synopsis","year","study.design.grouped","continent","country","lat","long"
"3805","Farmland Conservation",1994,"CI","Europe","Switzerland",46.799812,8.235547
"3806","Terrestrial Mammal Conservation",2010,"CI","Europe","Switzerland",46.822361,6.937952
"3806","Farmland Conservation",2010,"After","Europe","Switzerland",46.822361,6.937952
"3807","Farmland Conservation",1986,"After","Europe","The Netherlands",NA,NA
"3808","Terrestrial Mammal Conservation",2000,"CI","Europe","Czech Republic",48.989371,17.16335
"3808","Farmland Conservation",2000,"After","Europe","Czech Republic",48.989371,17.16335
"3809","Farmland Conservation",2009,"After","Europe","Germany",51.537987,9.929435
"3811","Bird Conservation",2005,"After","Oceania","New Zealand",NA,NA
"3812","Bird Conservation",2009,"BA","North America","United States",NA,NA
"3813","Bird Conservation",1982,"After","North America","United States",NA,NA
"3814","Bird Conservation",1990,"After","North America","United States",NA,NA
"3815","Bird Conservation",1990,"CI","North America","United States",NA,NA
"3816","Bird Conservation",1996,"After","Asia","Saudi Arabia",NA,NA
"3820","Bird Conservation",1981,"After","Oceania","Australia",-35.483038,149.027303
"3821","Bird Conservation",1992,"After","Oceania","Australia",-37.682716,145.530319
"3822","Bird Conservation",2000,"After","North America","United States",21.95692,-159.472092
"3823","Bird Conservation",2008,"CI","Europe","NA",NA,NA
"3824","Bird Conservation",2008,"After","Africa","Mauritius",NA,NA
"3825","Bird Conservation",1986,"After","North America","United States",37.09024,-95.712891
"3826","Bird Conservation",1987,"CI","North America","United States",42.443936,-76.501647
"3827","Bird Conservation",1972,"After","North America","Bermuda",32.352192,-64.657232
"3828","Bird Conservation",1987,"After","Asia","India",0,0
"3829","Bird Conservation",1997,"After","Europe","Finland",64.961434,25.8288
"3830","Bird Conservation",1997,"BACI","Oceania","New Zealand",-45.031007,167.513277
"3831","Bird Conservation",1989,"CI","North America","United States",36.940203,-121.868315
"3832","Bird Conservation",1987,"After","South America","Peru",-5.199947,-80.63363
"3833","Bird Conservation",1972,"After","North America","United States",40.714234,-74.006037
"3834","Bird Conservation",1988,"After","North America","United States",42.443936,-76.501647
"3835","Bird Conservation",1998,"After","North America","United States",44.06993,-114.745613
"3836","Bird Conservation",1999,"Rand.exp.","North America","United States",44.06993,-114.745613
"3840","Bird Conservation",1998,"CI","North America","Canada",54.62571,-96.218351
"3841","Bird Conservation",2005,"After","North America","United States",29.552869,-95.124196
"3842","Bird Conservation",2010,"After","North America","United States",28.639483,-82.623506
"3844","Bird Conservation",1987,"After","North America","United States",32.357478,-89.398158
"3845","Bird Conservation",1980,"After","Oceania","Australia",-35.483038,149.027303
"3846","Bird Conservation",1996,"After","North America","United States",26.293514,-97.381706
"3847","Bird Conservation",2002,"After","North America","United States",41.878008,-93.097026
"3848","Bird Conservation",1987,"After","North America","United States",38.733781,-90.829176
"3850","Farmland Conservation",1994,"After","Europe","The Netherlands",NA,NA
"3851","Farmland Conservation",2011,"After","Europe","United Kingdom",55.37874,-3.461249
"3853","Farmland Conservation",2004,"After","Europe","United Kingdom",50.775366,-3.998178
"3854","Farmland Conservation",2011,"After","Europe","United Kingdom",57.243053,-3.361844
"3855","Farmland Conservation",1996,"After","Europe","United Kingdom",52.3984615,-0.8030586
"3855","Natural Pest Control",1996,"After","Europe","United Kingdom",52.3984615,-0.8030586
"3856","Farmland Conservation",2002,"After","Europe","United Kingdom",51.76136,-1.24141
"3857","Farmland Conservation",2006,"Rand.exp.","Europe","Sweden",55.70466,13.191007
"3858","Farmland Conservation",2007,"After","Europe","United Kingdom",52.355468,-1.17148
"3859","Farmland Conservation",1992,"CI","Europe","Germany",53.611938,12.427931
"3860","Farmland Conservation",1992,"CI","Europe","United Kingdom",51.783077,-1.316018
"3860","Terrestrial Mammal Conservation",1992,"After","Europe","United Kingdom",51.783077,-1.316018
"3975","Farmland Conservation",1994,"CI","Europe","Germany",51.4335321,7.6630081
"3976","Farmland Conservation",1996,"CI","Europe","United Kingdom",55.8123574,-3.8376875
"3977","Farmland Conservation",1996,"BACI","Europe","United Kingdom",51.1181903,-2.4848344
"3978","Farmland Conservation",2010,"CI","Europe","United Kingdom",52.1244504,-2.6375105
"3980","Farmland Conservation",1968,"BA","Europe","The Netherlands",52.5406432,5.5925491
"3981","Farmland Conservation",1991,"After","Europe","Sweden",55.662963,13.4964068
"3982","Farmland Conservation",2002,"After","Europe","Sweden",55.7046601,13.1910073
"3983","Farmland Conservation",2010,"After","Europe","Switzerland",46.2330025,7.3670517
"3984","Farmland Conservation",1994,"CI","Europe","United Kingdom",51.7729546,-1.3042419
"3985","Farmland Conservation",2004,"CI","Europe","Sweden",59.044527,16.7673576
"3986","Farmland Conservation",2005,"CI","Europe","Sweden",58.8292897,17.4799746
"3987","Farmland Conservation",2006,"CI","Europe","Germany",48.3070641,11.6463782
"3988","Farmland Conservation",2007,"CI","Europe","The Netherlands",52.13303,5.2905505
"3988","Grassland Conservation",2007,"Rand.exp.","Europe","The Netherlands",52.13303,5.2905505
"3989","Farmland Conservation",2010,"CI","Europe","Sweden",60.1282015,18.6453551
"3990","Farmland Conservation",1994,"CI","Europe","United Kingdom",54.6957215,-2.4653708
"3990","Farmland Conservation",1994,"After","Europe","United Kingdom",54.6957215,-2.4653708
"3991","Natural Pest Control",2010,"After","Europe","Sweden",59.7521586,17.751536
"3991","Farmland Conservation",2010,"After","Europe","Sweden",59.7521586,17.751536
"3993","Farmland Conservation",2008,"After","Europe","Germany",NA,NA
"3994","Farmland Conservation",2001,"BA","Europe","Sweden",55.7205934,14.1023291
"3995","Farmland Conservation",1994,"Rand.exp.","Europe","United Kingdom",54.7859814,-6.497657
"4000","Farmland Conservation",2006,"After","Europe","United Kingdom",NA,NA
"4001","Farmland Conservation",2011,"After","Europe","United Kingdom",55.3787401,-3.461249
"4002","Farmland Conservation",2005,"After","Europe","Sweden",56.3146806,13.1802924
"4003","Farmland Conservation",2009,"CI","Europe","Sweden",55.7205934,14.1023291
"4003","Butterfly and Moth Conservation",2009,"CI","Europe","Sweden",55.7205934,14.1023291
"4004","Farmland Conservation",2010,"CI","Europe","Ireland",52.1415729,-7.2700471
"4006","Farmland Conservation",2009,"Rand.exp.","Europe","Finland",62.2681194,25.8303682
"4028","Bat Conservation",2013,"CI","Europe","United Kingdom",51.8071193,-0.8125569
"4029","Natural Pest Control",1992,"After","North America","Canada",46.3394623,-63.1622907
"4050","Soil Fertility",2000,"CI","North America","United States",38.5450714,-121.7405565
"4052","Soil Fertility",1998,"CI","Europe","Norway",59.5834352,11.1628546
"4073","Natural Pest Control",1997,"CI","Asia","Philippines",15.7178074,120.9036494
"4074","Natural Pest Control",2005,"After","North America","United States",46.660853,-68.009745
"4075","Natural Pest Control",1994,"After","North America","United States",37.4006841,-78.7016836
"4076","Natural Pest Control",1995,"After","North America","United States",37.4006841,-78.7016836
"4077","Natural Pest Control",2008,"Rand.exp.","North America","Canada",50.2850689,-107.7971777
"4078","Natural Pest Control",2006,"Rand.exp.","North America","Canada",45.3028764,-73.3543762
"4081","Natural Pest Control",2009,"Rand.exp.","Oceania","Australia",-37.9764378,145.4036626
"4084","Natural Pest Control",1983,"CI","Oceania","New Zealand",-37.2047828,174.8633224
"4085","Natural Pest Control",1995,"Rand.exp.","North America","Canada",53.544389,-113.490927
"4086","Natural Pest Control",1999,"Rand.exp.","North America","United States",42.7043124,-84.5327038
"4089","Natural Pest Control",2000,"Rand.exp.","Asia","Pakistan",31.4030584,73.0571464
"4090","Natural Pest Control",2005,"Rand.exp.","North America","United States",27.446528,-80.32558
"4091","Natural Pest Control",1995,"Rand.exp.","North America","United States",43.3507237,-85.179963
"4092","Natural Pest Control",1999,"CI","North America","United States",38.5450714,-121.7405565
"4093","Natural Pest Control",2002,"After","Europe","United Kingdom",52.7370444,-1.1389285
"4095","Natural Pest Control",1996,"Rand.exp.","North America","United States",41.35047,-83.122232
"4097","Natural Pest Control",2005,"CI","North America","Canada",45.8299112,-73.4203058
"4098","Natural Pest Control",1998,"Rand.exp.","Africa","Mozambique",-13.276888,36.4364363
"4099","Natural Pest Control",2005,"Rand.exp.","Oceania","Australia",-42.899832,147.412354
"4100","Natural Pest Control",2003,"Rand.exp.","North America","United States",41.424581,-91.043162
"4103","Natural Pest Control",1995,"Rand.exp.","North America","United States",44.908363,-68.6860009
"4104","Natural Pest Control",1995,"Rand.exp.","North America","United States",44.908363,-68.6860009
"4107","Natural Pest Control",2009,"Rand.exp.","Oceania","Australia",-27.5587113,152.2757412
"4111","Natural Pest Control",2000,"Rand.exp.","Africa","Kenya",-1.5179873,37.2638229
"4112","Natural Pest Control",1994,"After","North America","United States",35.5001693,-119.2720441
"4113","Natural Pest Control",2003,"Rand.exp.","Africa","Kenya",1.0195905,35.0019407
"4115","Natural Pest Control",2008,"Rand.exp.","Asia","India",15.3355884,75.6440842
"4116","Natural Pest Control",2011,"After","Europe","France",44.8943541,-0.1558264
"4117","Natural Pest Control",1988,"CI","North America","United States",46.3666667,-105.883333
"4120","Natural Pest Control",2001,"CI","Oceania","Australia",-33.618392,148.582144
"4121","Natural Pest Control",1995,"Rand.exp.","North America","United States",35.430585,-82.501664
"4123","Natural Pest Control",2009,"After","North America","United States",40.7160554,-78.0027265
"4124","Natural Pest Control",2002,"Rand.exp.","Africa","Kenya",-0.106656,34.5648368
"4127","Natural Pest Control",2005,"Rand.exp.","North America","United States",27.446528,-80.32558
"4128","Natural Pest Control",2005,"CI","Asia","China, P.R.",23.0998133,113.2998574
"4132","Natural Pest Control",1994,"Rand.exp.","North America","United States",38.5384228,-121.760756
"4133","Natural Pest Control",1986,"CI","North America","United States",40.7890687,-73.1350013
"4133","Natural Pest Control",1986,"After","North America","United States",40.7890687,-73.1350013
"4134","Natural Pest Control",1993,"After","North America","United States",46.60077,-68.001632
"4136","Natural Pest Control",2006,"Rand.exp.","Asia","Philippines",15.4512563,120.7916078
"4139","Natural Pest Control",1990,"Rand.exp.","North America","United States",38.5990988,-80.4524162
"4140","Natural Pest Control",2003,"Rand.exp.","Asia","Philippines",8.6115608,124.8757403
"4142","Natural Pest Control",2010,"Rand.exp.","Asia","Iran",35.7155214,50.81575
"4145","Natural Pest Control",1990,"After","Europe","United Kingdom",53.8829471,-1.2611581
"4146","Natural Pest Control",2007,"Rand.exp.","North America","United States",42.4415603,-85.3760886
"4147","Natural Pest Control",2010,"CI","Europe","Denmark",55.306627,10.479023
"4148","Natural Pest Control",2011,"CI","Europe","Denmark",55.306627,10.479023
"4149","Natural Pest Control",2004,"Rand.exp.","Africa","Kenya",-3.9558852,39.7342855
"4150","Natural Pest Control",2005,"Rand.exp.","Africa","Kenya",-3.9558852,39.7342855
"4151","Natural Pest Control",2003,"Rand.exp.","Europe","Spain",43.4816761,-5.4355274
"4153","Natural Pest Control",1981,"Rand.exp.","Europe","United Kingdom",52.2748873,0.0978282
"4155","Natural Pest Control",1997,"CI","Europe","United Kingdom",53.8794627,-1.3494155
"4157","Natural Pest Control",1998,"After","Oceania","Australia",-27.601394,152.998617
"4158","Natural Pest Control",1988,"CI","Europe","Germany",50.8039769,8.8052594
"4159","Natural Pest Control",2008,"Rand.exp.","North America","United States",40.57,-105.09
"4160","Natural Pest Control",1998,"Rand.exp.","Africa","Kenya",0.1550326,34.3794796
"4161","Natural Pest Control",2000,"Rand.exp.","North America","United States",44.9859356,-68.6944985
"4163","Natural Pest Control",1991,"After","North America","United States",40.5934625,-98.0515278
"4164","Natural Pest Control",1996,"Rand.exp.","Europe","Switzerland",47.4989159,7.5568665
"4165","Natural Pest Control",2010,"CI","Asia","Cambodia",11.5589591,104.917671
"4166","Natural Pest Control",2001,"Rand.exp.","North America","United States",38.5450714,-121.7405565
"4167","Natural Pest Control",2006,"CI","North America","Canada",49.0900035,-123.0820211
"4168","Natural Pest Control",2001,"Rand.exp.","North America","United States",38.581427,-121.494563
"4169","Natural Pest Control",2007,"Rand.exp.","Asia","Sri Lanka",6.0905045,80.8058651
"4170","Natural Pest Control",1999,"Rand.exp.","North America","United States",33.7175353,-117.8312376
"4171","Natural Pest Control",2007,"CI","Europe","France",43.7256621,4.7096233
"4172","Natural Pest Control",1997,"Rand.exp.","North America","United States",44.32033,-85.586544
"4174","Natural Pest Control",2003,"CI","Europe","Hungary",47.5474575,18.935437
"4175","Mediterranean Farmland",2009,"CI","North America","United States",38.5450714,-121.7405565
"4175","Natural Pest Control",2009,"CI","North America","United States",38.5450714,-121.7405565
"4176","Natural Pest Control",2008,"CI","Europe","Switzerland",47.3679393,8.6804077
"4177","Natural Pest Control",2002,"CI","Europe","Germany",50.7373479,7.0986157
"4179","Natural Pest Control",2008,"Rand.exp.","Oceania","Australia",-34.2352802,142.1710825
"4180","Natural Pest Control",1998,"Rand.exp.","North America","United States",42.0595701,-104.1776915
"4181","Natural Pest Control",2010,"Rand.exp.","Europe","Portugal",39.0106,-9.3002972
"4182","Natural Pest Control",2007,"CI","Europe","France",44.7271084,5.2193891
"4183","Natural Pest Control",1989,"CI","Europe","United Kingdom",51.2519309,0.4846836
"4184","Natural Pest Control",2011,"CI","Asia","China, P.R.",39.731427,116.329909
